"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CL 26 A 58 C 59 ";"";1;"Bello";"BELLO";1400000;1400000;1400000;0;6,31570276559329;-75,5663892565839
"CL 26 SUR 43 A 41 ";" CONJUNTO RESIDENCIAL VILLA SANTA TERESA PH";1;"Envigado";"ENVIGADO";2600000;2600000;2600000;380941;6,18086859489599;-75,5837868706002
"CL 27 40 35 ";" EDIFICIO PRISTIN";6;"Poblado";"MEDELLIN";1056200;1161820;1106006,66666667;0;6,22546001627364;-75,5670700387876
"CL 27 40 46 ";" CONJUNTO RESIDENCIAL BOSQUES DEL GUAMAL";3;"Poblado";"MEDELLIN";2100000;2500000;2333333,33333333;284330,333333333;6,20906000000002;-75,55296
"CL 27 63 B 41 IN 201";"";1;"Itagui";"ITAGUI";950580;950580;950580;0;6,1680126356171;-75,6403540552237
"CL 27 79 283";"";1;"Laureles";"MEDELLIN";4200000;4200000;4200000;0;6,22826033445371;-75,6004638826737
"CL 27 82 A 85 ";" URBANIZACION FAROLES PH";1;"Laureles";"MEDELLIN";1143113;1143113;1143113;196300;6,22840001072194;-75,6048699913569
"CL 27 A 50 A 42 ";"";1;"Bello";"BELLO";1150000;1150000;1150000;0;6,31595938229879;-75,5577418701485
"CL 27 A 81 69";"";1;"Laureles";"MEDELLIN";3591080;3591080;3591080;0;6,22866257383892;-75,6027790417908
"CL 27 A SUR 45 116 ";" LUNA PH";1;"Envigado";"ENVIGADO";1582068;1582068;1582068;334500;6,17993537328902;-75,5855066181004
"CL 27 B 31 18 ";" BALUARTE DE SAN DIEGO PH";1;"Poblado";"MEDELLIN";1800000;1800000;1800000;284800;6,22563921902114;-75,5676247540669
"CL 27 B 58 BB 89";"";1;"Bello";"BELLO";1e+06;1e+06;1e+06;0;6,31687691246042;-75,5662651604579
"CL 27 B 61 75 ";" CONJUNTO INMOBILIARIO BOSQUE ALTO";5;"Bello";"BELLO";1100000;1600000;1374612;100940;6,31714;-75,57045
"Cl 27 D SUR  27 C 101 ";" URBANIZACION SAN JUAN DE PUEBLA";1;"Envigado";"ENVIGADO";2500000;2500000;2500000;0;6,17200549737109;-75,5716079711563
"CL 27 D SUR 27 B 101 ";" UNIDAD RESIDENCIAL CAMINO DE CUMBRES PH, CAMINO DE CUMBRES PH";2;"Envigado";"ENVIGADO";2100000;2400000;2250000;346622,5;6,16921146853537;-75,5716765092972
"CL 27 D SUR 27 B 80 ";" URBANIZACION SIEMPRE VERDE PH";2;"Envigado";"ENVIGADO";3326935;4e+06;3663467,5;355681,5;6,16930083021851;-75,5715521457514
"CL 27 D SUR 27 C 15 ";" URBANIZACION CUMBRES DEL BOSQUE PH, URBANIZACION CUMBRES DEL BOSQUE";4;"Envigado";"ENVIGADO";1671444;2144989;1833200,5;256737,75;6,17188310678976;-75,5709266574844
"CL 27 D SUR 27 C 150 ";" CONJUNTO RESIDENCIAL TIERRA GRATA PH E 1 Y 2";1;"Envigado";"ENVIGADO";1901160;1901160;1901160;0;6,1721118133165;-75,5715649654858
"CL 27 D SUR 27 C 51 ";" TIERRA GRATA CUMBRES PH";1;"Envigado";"ENVIGADO";1781520;1781520;1781520;307613;6,17180816440405;-75,5712488099846
"CL 27 D SUR 28 50 ";" ARRECIFES DE LA ABADIA PH, CONJUNTO RESIDENCIAL ARRECIFES DE LA ABADIA PH, CONJUNTO RESIDENCIAL ARRECIFES DE LA ABADIA P";3;"Envigado";"ENVIGADO";1901160;2200000;2067053,33333333;109700;6,17457068864563;-75,5755491417031
"CL 27 D SUR 28 80 ";" URBANIZACION CORALES DE LA ABADIA, TORRE 2 ETAPA 2 URBANIZACION CORALES DE LA ABADIA";5;"Envigado";"ENVIGADO";1750000;2400000;2220000;132004,8;6,17469448544461;-75,575642940497
"CL 27 SUR 27 21 ";" CONJUNTO RESIDENCIAL LYON, CONJUNTO RESIDENCIAL LYON PH";7;"Envigado";"ENVIGADO";1727370;2534880;2059800;191251,428571429;6,17234131821957;-75,5680860839466
"CL 27 SUR 27 55 ";" URB IBERICA, URBANIZACION IBERICA PH";4;"Envigado";"ENVIGADO";1794634;2300000;1980903,5;155550;6,17241269516457;-75,5682573599011
"CL 27 SUR 27 80 ";" URBANIZACION ALTO DEL ESMERALDAL";2;"Envigado";"ENVIGADO";1625760;2500000;2062880;253700;6,17257217295247;-75,5683418896374
"CL 27 SUR 27 92 ";" CONJUNTO RESIDENCIAL TIERRA GRATA EL ESMERALDAL, TIERRA GRATA EL ESMERALDAL, CONJUNTO RESIDENCIAL TIERRA GRATA EL ESMERALDAL PH, CONJUNTO RESIDENCIAL TIERRA GRATA EL ESMERALDA";6;"Envigado";"ENVIGADO";2200000;2534880;2358862,5;175704;6,17259788964589;-75,5684035993563
"CL 27 SUR 27 92  ";" TIERRA GRATA ESMERALDAL, CONJUNTO RESIDENCIAL TIERRA GRATA EL ESMERALDAL PH";3;"Envigado";"ENVIGADO";1916632;2392844;2104884;242165,333333333;6,17259788964589;-75,5684035993563
"CL 27 SUR 27 B 100 ";" FARO DEL ESMERALDAL";4;"Envigado";"ENVIGADO";1717128;2400000;2115451,5;154350;6,17446651788182;-75,5705881124506
"CL 27 SUR 27 B 34 ";" URB SAO BENTO PH, CONJUNTO RESIDENCIAL URBANIZACION SAO BENTO, URBANIZACION SAO BENTO PH, CONJUNTO RESIDENCIAL URBANIZACION SAO BENT";5;"Envigado";"ENVIGADO";2066463;3e+06;2348000,2;229640;6,17403269436952;-75,5702012980181
"CL 27 SUR 27 B 34  ";" URBANIZACION SAO BENTO";1;"Envigado";"ENVIGADO";2400000;2400000;2400000;0;6,17403269436952;-75,5702012980181
"CL 27 SUR 27 B 34 1502 ";" CONJUNTO RESIDENCIAL URBANIZACION SAO BENTO";1;"Envigado";"ENVIGADO";2109424;2109424;2109424;0;6,17403269436952;-75,5702012980181
"CL 27 SUR 27 B 69 ";" EDIFICIO POSITANO, URBANIZACION POSITANO, EDIFICIO POSITANO PH";3;"Envigado";"ENVIGADO";2673568;2896366;2763521;547266,666666667;6,17419334795611;-75,5704906009671
"CL 27 SUR 27 B 87 ";" UNIDAD RESIDENCIAL AREKA PH";1;"Envigado";"ENVIGADO";1741202;1741202;1741202;0;6,17431839845781;-75,5705832582844
"CL 27 SUR 27 D 79 ";" ARBOLEDA DEL ESMERALDAL PH";1;"Envigado";"ENVIGADO";1760509;1760509;1760509;0;6,17494792996993;-75,5729204637849
"CL 27 SUR 27 D 79  ";" FARO DEL ESMERALDAL";1;"Envigado";"ENVIGADO";1644781;1644781;1644781;292300;6,17494792996993;-75,5729204637849
"CL 27 SUR 28 121 ";", EDIFICIO RECINTOS DE LA ABADIA PH";2;"Envigado";"ENVIGADO";1828349;2003952;1916150,5;0;6,17680000894553;-75,5761199796461
"CL 27 SUR 28 49 ";" URBANIZACION ROSSET PH, CONJUNTO RESIDENCIAL URBANIZACION ROSSET PH";2;"Envigado";"ENVIGADO";2522031;3062980;2792505,5;226184;6,17449769898928;-75,5756381414002
"CL 28 55 39 ";"";1;"Bello";"BELLO";1050000;1050000;1050000;0;6,31733344546158;-75,5607955029926
"CL 28 84 195 ";" CONJUNTO RESIDENCIAL EL MIRADOR DE LOS ALPES PH";1;"Laureles";"MEDELLIN";1450000;1450000;1450000;0;6,22941913640294;-75,6073161556494
"CL 28 SUR  27 201 ";" CONJUNTO RESIDENCIAL REGATTA PH";1;"Envigado";"ENVIGADO";4200000;4200000;4200000;0;6,17717447381617;-75,5763093407929
"CL 28 SUR 27 100 ";" PRADO ALTO CONDOMINIO CAMPESTRE PH";2;"Envigado";"ENVIGADO";2750000;4e+06;3375000;0;6,17612269034627;-75,5749024345063
"CL 28 SUR 27 201 ";" CONJUNTO RESIDENCIAL REGATTA PH";13;"Envigado";"ENVIGADO";2032200;3e+06;2443526,53846154;56730,7692307692;6,17717447381617;-75,5763093407929
"CL 28 SUR 27 201  ";" URBANIZACION REGATTA APARTAMENTOS PH";1;"Envigado";"ENVIGADO";2298822;2298822;2298822;0;6,17717447381617;-75,5763093407929
"CL 29 29 31 ";" GUAYACANES DE SAN DIEGO, CONJUNTO RESIDENCIAL GUAYACANES DE SAN DIEGO";7;"Poblado";"MEDELLIN";1151092;1600000;1365309,71428571;99385,1428571429;6,22681834449577;-75,567617184634
"CL 29 29 31  CR GUAYA";" GUAYACANES DE SAN DIEGO";1;"Poblado";"MEDELLIN";1437474;1437474;1437474;0;6,23349000000007;-75,56834
"CL 29 29 31 920";"";1;"Poblado";"MEDELLIN";1283328;1283328;1283328;0;6,22691386637668;-75,5596731881517
"CL 29 37 A 38 ";" CONJUNTO RESIDENCIAL MIRADOR DE SAN DIEGO PH, CONJUNTO RESIDENCIAL MIRADOR SANDIEGO, CONJUNTO RESIDENCIAL MIRADOR DE SAN DIEGO";4;"Poblado";"MEDELLIN";1267440;1448182;1348500,25;0;6,22681834449577;-75,567617184634
"CL 29 41 105 OF 5001 ";" EDIFICIO SOHO";1;"Poblado";"MEDELLIN";1254000;1254000;1254000;0;6,22669999311991;-75,5684399770426
"CL 29 41 105 OF 9001 ";" EDIFICIO SOHO";1;"Laureles";"MEDELLIN";1254000;1254000;1254000;0;6,22669999311991;-75,5684399770426
"CL 29 41 98 ";", URBANIZACION POBLADO DE SAN DIEGO";4;"Poblado";"MEDELLIN";1278994;3100000;2027096,5;92150;6,22699337865948;-75,5668612581513
"CL 29 A 50 85 ";" CONJUNTO RESIDENCIAL TO 1 ETAPA 1, CONJUNTO RESIDENCIAL LA QUINTA PROPIEDAD HORIZONTAL, URBANIZACION LA QUINTA CONJUNTO RESIDENCIAL, CONJUNTO RESIDENCIAL";6;"Bello";"BELLO";1161820;1425870;1334817;61416,1666666667;6,30672833333335;-75,5602066666667
"CL 29 A 83 A 10 ";" EDIFICIO BANGKOK PH";1;"Laureles";"MEDELLIN";1395166;1395166;1395166;0;6,23048291320081;-75,6062815073588
"CL 29 B 54 B 39";"";1;"Itagui";"ITAGUI";8e+05;8e+05;8e+05;0;6,16282094316772;-75,6262151271426
"CL 29 C 33 06 ";" ACUARELAS DE SAN DIEGO";1;"Poblado";"MEDELLIN";1318390;1318390;1318390;234900;6,229199979561;-75,5632100047372
"CL 29 C 33 06 1110 ";" CONJUNTO RESIDENCIAL ACUARELAS DE SAN DIEGO";1;"Poblado";"MEDELLIN";1270125;1270125;1270125;0;6,23349000000007;-75,56834
"CL 29 C 33 6 ";" CONJUNTO RESIDENCIAL ACUARELAS DE SAN DIEGO";1;"Poblado";"MEDELLIN";1500000;1500000;1500000;0;6,23349000000007;-75,56834
"CL 29 C 35 130 ";" CONJUNTO RESIDENCIAL TERRAZAS DE SAN DIEGO, CONJUNTO RESIDENCIAL TERRAZAS DE SAN DIEGO PH";2;"Poblado";"MEDELLIN";1100000;1150000;1125000;0;6,23349000000007;-75,56834
"CL 29 C 35 58 ";" UNIDAD RESIDENCIAL SIERRA MORENA";1;"Poblado";"MEDELLIN";948912;948912;948912;243095;6,22848241957222;-75,564970751471
"CL 29 SUR 46 A 51 ";" CONJUNTO RESIDENCIAL SAUCES DE LA CONCHA";1;"Envigado";"ENVIGADO";2500000;2500000;2500000;0;6,18039900880955;-75,5868302014217
"CL 3 A SUR  81 A 4 ";" URBANIZACION ATALAYA DE LA MOTA PH";1;"Laureles";"MEDELLIN";1200000;1200000;1200000;0;6,20753017641714;-75,6005595578354
"CL 3 A SUR 81 A 4 ";" URBANIZACION ATALAYA DE LA MOTA PH";1;"Laureles";"MEDELLIN";1109010;1109010;1109010;0;6,20753017641714;-75,6005595578354
"CL 3 B SUR 29 C 120 ";" ED LOS URALES PH, EDIFICIO LOS URALES";3;"Poblado";"MEDELLIN";1687539;2100000;1856639,33333333;223634;6,19676000261528;-75,5635799819434
"CL 3 SUR 38 125 ";" NUEVA ALEJANDRIA PH";1;"Poblado";"MEDELLIN";2250000;2250000;2250000;0;6,20033999728055;-75,5712400356174
"CL 30 42 A 21 ";" TORRES DE SAN DIEGO";1;"Poblado";"MEDELLIN";2e+06;2e+06;2e+06;0;6,22979999809982;-75,5684300025778
"CL 30 43 17 ";" EDIFICIO RINCONES DE SAN DIEGO";2;"Poblado";"MEDELLIN";1350000;1800000;1575000;220850;6,22975000004737;-75,5688900014241
"CL 30 80 43  ";" MULTIFAMILIAR LA 30";1;"Laureles";"MEDELLIN";778632;778632;778632;50000;6,23099999326793;-75,6011100372305
"CL 30 A 79 69 ";", EDIFICIO MIXTO TORRE LA PALMA PROPIEDAD HORIZONTAL";2;"Laureles";"MEDELLIN";1256310;1900000;1578155;0;6,2306699908998;-75,6007600056307
"CL 30 A 82 A 03";"";1;"Laureles";"MEDELLIN";3743437;3743437;3743437;0;6,23178998764222;-75,6051699796716
"CL 30 A 82 A 09";"";1;"Laureles";"MEDELLIN";3112455;3112455;3112455;0;6,23184274633234;-75,6051722739894
"CL 30 A 83 25 ";" EDIFICIO ALPES PLAZA PH";3;"Laureles";"MEDELLIN";1650000;1700000;1679973,33333333;189533,333333333;6,23174761917217;-75,606119904358
"CL 30 A 83 32 ";" TORRE MOLINOS, TORRE MOLINOS PH";2;"Laureles";"MEDELLIN";1050000;1265654;1157827;0;6,23185296726887;-75,6064131792854
"CL 30 AA 81 A 26 ";" EDIFICIO JERUSALEN";1;"Laureles";"MEDELLIN";1225192;1225192;1225192;0;6,23255001671265;-75,6031500248253
"CL 31 43 43 ";"";1;"Itagui";"ITAGUI";8e+05;8e+05;8e+05;0;6,16341788950514;-75,617344017373
"CL 31 61 28 ";" SENDEROS DE SURAMERICA PH";2;"Itagui";"ITAGUI";1267440;1280000;1273720;0;6,16417732915837;-75,628530281307
"CL 31 70 48";"";1;"Laureles";"MEDELLIN";3993000;3993000;3993000;0;6,23378999355891;-75,5921099686958
"CL 31 81 A 51 ";" CONJUNTO RESIDENCIAL PATIO DE LA CASTELLANA PH";1;"Laureles";"MEDELLIN";1131782;1131782;1131782;213900;6,24069000000003;-75,60679
"CL 31 83 39 ";" CONJUNTO RESIDENCIAL CASTILLO GRANDE";1;"Laureles";"MEDELLIN";1251490;1251490;1251490;0;6,19131000000004;-75,5738699999999
"CL 31 A 42 A 70 ";" NUCLEO DE VIVIENDA N 12 DE CIUDAD SAN DIEGO";1;"Poblado";"MEDELLIN";1559010;1559010;1559010;0;6,23349012938494;-75,5673431786625
"CL 31 A 69 22 ";" UNIDAD RESIDENCIAL PORTAL DE ROSALES PH";1;"Laureles";"MEDELLIN";1300000;1300000;1300000;204000;6,23409999824786;-75,5899600105313
"CL 31 D 89 D 30 ";" CONJUNTO RESIDENCIAL ALTOS DEL CASTILLO ETAPA 1";1;"Laureles";"MEDELLIN";1100000;1100000;1100000;192315;6,19131000000004;-75,5738699999999
"CL 32 52 25";"";1;"Bello";"BELLO";1161820;1161820;1161820;0;6,3200711381605;-75,5589748799713
"CL 32 58 121";"";1;"Bello";"BELLO";8e+05;8e+05;8e+05;0;6,31904915473602;-75,5647949411735
"CL 32 61 230 ";" CONJUNTO RESIDENCIAL POBLADO DEL SUR 2";1;"Itagui";"ITAGUI";1150000;1150000;1150000;0;6,19826000000006;-75,5721
"CL 32 77 51 ";" UNIDAD RESIDENCIAL ACALANTO";1;"Laureles";"MEDELLIN";580000;580000;580000;0;6,22080000000005;-75,59548
"CL 32 A 65 B 12  ";" ED MONETT";1;"Laureles";"MEDELLIN";850851;850851;850851;0;6,23565999615735;-75,5841400360615
"CL 32 A 65 CC 55 ";" CONJUNTO RESIDENCIAL NUEVO CONQUISTADORES AUSTAL";1;"Laureles";"MEDELLIN";2038970;2038970;2038970;359153;6,25092000000006;-75,6280199999999
"CL 32 A 78 B 34 ";" EDIFICIO HENRY I";1;"Laureles";"MEDELLIN";1373060;1373060;1373060;0;6,23411998908693;-75,5997300406917
"CL 32 A SUR 28 21 ";" EDIFICIO AMBAR PH";1;"Envigado";"ENVIGADO";1500000;1500000;1500000;0;6,17391845982435;-75,576230503821
"CL 32 B SUR 45 B 56 ";" PORTAL DE SAN LUIS";1;"Envigado";"ENVIGADO";2100000;2100000;2100000;237000;6,17616364328426;-75,5886041912707
"CL 32 C 80 A 10 ";" BOSQUES Y BALCONES DE LA CASTELLANA";1;"Colores";"MEDELLIN";1200000;1200000;1200000;0;6,24069000000003;-75,60679
"CL 32 C 81 A 90 ";" URBANIZACION NUEVA VILLA DE ABURRA PRIMERA ETAPA";1;"Laureles";"MEDELLIN";1850000;1850000;1850000;0;6,23608001332548;-75,6038499975595
"CL 32 C SUR 45 B 31 ";" PORTAL DEL CAMINO PH";2;"Envigado";"ENVIGADO";1848350;3500000;2674175;0;6,1754433379311;-75,5887795750195
"CL 32 D 65 C 15 ";" EDIFICIO SANTA MARIA LA ANTIGUA";1;"Laureles";"MEDELLIN";684095;684095;684095;0;6,23754001513009;-75,5846000349077
"CL 32 D 80 B 49 ";" EDIFICIO IPANEMA PH";2;"Laureles";"MEDELLIN";1117710;1689920;1403815;0;6,23646998137072;-75,602030034923
"CL 32 D 80 B 69 ";" ED FENIX 5 PH";1;"Laureles";"MEDELLIN";2150000;2150000;2150000;0;6,23646000690593;-75,6022000199194
"CL 32 E 78 57 ";" EDIFICIO VITA";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,23713001433626;-75,5989299880336
"CL 32 E 80 69 ";" MULTIFAMILIAR SIENNA";1;"Laureles";"MEDELLIN";2250000;2250000;2250000;0;6,2370899907486;-75,600279977359
"CL 32 E 80 A 42 ";" EDIFICIO PORTALES PH";1;"Laureles";"MEDELLIN";1300000;1300000;1300000;310700;6,23716999601442;-75,6008399723102
"CL 32 E DIAG 75 C 29 ";" EDIFICIO NOGAL DE BARCELONA PH";1;"Laureles";"MEDELLIN";1100000;1100000;1100000;0;6,23734362902992;-75,5963566106568
"CL 32 EE 78 109 ";" EDIFICIO PESCARA PH";1;"Laureles";"MEDELLIN";1414727;1414727;1414727;0;6,23767001844834;-75,5996100118382
"CL 32 EE 82 40 ";"";1;"Laureles";"MEDELLIN";1138696;1138696;1138696;130000;6,23762002039589;-75,60509999078
"CL 32 EE 82 A 36 ";" EDIFICIO SAN PIETRO PH";1;"Laureles";"MEDELLIN";1336784;1336784;1336784;0;6,23758590183007;-75,6056130870171
"Cl 32 F  63 A  33 ";" BOSQUES DEL CERRO PH";1;"Laureles";"MEDELLIN";1800000;1800000;1800000;0;6,23889000445553;-75,5785899588738
"CL 32 F 74 B 76";"";1;"Laureles";"MEDELLIN";5989500;5989500;5989500;0;6,23827181089965;-75,5918411881268
"CL 32 F 75 C 12 ";" EDIFICIO MACERATA, EDIFICIO MACERATA PH";2;"Laureles";"MEDELLIN";950580;1425521;1188050,5;276850;6,23851001087506;-75,5952499972634
"CL 32 F 78 97 ";" TORRE AVELLANA PH";2;"Laureles";"MEDELLIN";2e+06;2500000;2250000;0;6,23824363234748;-75,5991689792287
"CL 33 70 A 21 ";"";1;"Laureles";"MEDELLIN";2854933;2854933;2854933;0;6,26515734374565;-75,5458449225621
"CL 33 74 B 233 ";"";1;"Laureles";"MEDELLIN";2250000;2250000;2250000;0;6,23899000056041;-75,5925800258259
"CL 33 83 16 ";"";1;"Laureles";"MEDELLIN";1828980;1828980;1828980;0;6,2387400102982;-75,6063199767872
"CL 33 83 B 43";"";1;"Laureles";"MEDELLIN";4041765;4041765;4041765;0;6,23841998923497;-75,6078500093929
"CL 33 A 70 A 123 ";" CONDOMINIO TORREALBA";1;"Laureles";"MEDELLIN";1839058;1839058;1839058;528900;6,2396100099383;-75,5923200191894
"CL 33 AA 81 A 41";"";1;"Laureles";"MEDELLIN";1351577;1351577;1351577;0;6,23992998909202;-75,604439999724
"CL 33 AA 83 C 5 ";" MIRADOR DE LA CASTELLANA PH";1;"Laureles";"MEDELLIN";2323640;2323640;2323640;0;6,240120006837;-75,6076399588993
"CL 33 B 82 A 55 ";" EDIFICIO LAVITANOUVA";1;"Laureles";"MEDELLIN";2283672;2283672;2283672;0;6,24058998014806;-75,6058999596191
"CL 33 B 83 A 123 ";" EDIFICIO DREAM";1;"Laureles";"MEDELLIN";1336784;1336784;1336784;0;6,24071000900153;-75,6077699622175
"CL 33 B 83 B 10 ";" TORRE HIMALAYA PH";1;"Laureles";"MEDELLIN";2500000;2500000;2500000;0;6,24076000705396;-75,6071200294453
"CL 33 C 88 A 115 ";" FUENTE CAMPESTRE CONJUNTO LAURELES CAMPESTRE, CONJUNTO LAURELES CAMPESTRE ETAPAS I II Y III PH, CONJUNTO LAURELES CAMPESTRE ETAPAS I II Y III PH TORRE 3";4;"Laureles";"MEDELLIN";1109010;2400000;1830109,25;66500;6,24166985299991;-75,6135316945018
"CL 33 C 88 A 93 ";" CONJUNTO LAURELES CAMPESTRE ETAPA PARQUE CAMP, CONJUNTO LAURELES CAMPESTRE";2;"Laureles";"MEDELLIN";1727370;2038970;1883170;354000;6,24163606840476;-75,6135063489757
"CL 33 SUR 44 A 9";"";1;"Envigado";"ENVIGADO";2200000;2200000;2200000;0;6,17409998838515;-75,5872000174537
"CL 34 34 C 165 ";" CONJUNTO RESIDENCIAL BALCONES DE SAN PABLO PH";1;"Centro";"MEDELLIN";766358;766358;766358;126000;6,28676000000007;-75,5456
"CL 34 63 B 8 ";" EDF SALAMANCA";1;"Laureles";"MEDELLIN";1100709;1100709;1100709;0;6,24025998462004;-75,5799899881612
"CL 34 64 110 ";" URBANIZACION COLINA DE ASIS, URBANIZACION LA COLINA DE ASIS";4;"Itagui";"ITAGUI";1033618;1350000;1245904,5;36221,25;6,17078;-75,63386
"CL 34 64 17 ";" EDIFICIO PUNTO CONQUISTADOR";1;"Laureles";"MEDELLIN";1550000;1550000;1550000;0;6,24002001073212;-75,5809700002805
"CL 34 64 41 ";" EDIFICIO COLLINS PH";1;"Laureles";"MEDELLIN";2800000;2800000;2800000;0;6,24007170729113;-75,5811202798586
"CL 34 66 A 44";"";1;"Laureles";"MEDELLIN";850000;850000;850000;0;6,23990633450551;-75,5872762980267
"CL 34 76 36 ";" EDIFICIO MADRIGAL DE LA VERA";1;"Laureles";"MEDELLIN";1750000;1750000;1750000;0;6,24066001094909;-75,5973299665364
"CL 34 78 A 77 ";" TORRE IBIZA PH";2;"Laureles";"MEDELLIN";1320930;1500000;1410465;0;6,24066189729009;-75,5995567804974
"CL 34 82 14 ";" EDIFICIO MASSAMAGRELL";1;"Laureles";"MEDELLIN";2600000;2600000;2600000;0;6,24138001643186;-75,6046699991471
"CL 34 82 A 15 ";" EDIFICIO SANTA ISABELA";1;"Laureles";"MEDELLIN";1625760;1625760;1625760;0;6,24137000005756;-75,6052800340603
"CL 34 82 B 7 ";" EDIFICIO ATLANTA";1;"Laureles";"MEDELLIN";2e+06;2e+06;2e+06;0;6,24143998894908;-75,6056999674094
"CL 34 83 C 25 ";" CONJUNTO RESIDENCIAL PORTOFINO";1;"Laureles";"MEDELLIN";1480053;1480053;1480053;0;6,24184001527813;-75,6076200099697
"CL 34 86 A 41 ";" MULTIFAMILIAR GUADARRAMA NUMERO UNO PH";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;329100;6,24589000000003;-75,5745699999999
"CL 34 86 A 67 ";" CONJUNTO RESIDENCIAL MULTIFAMILIAR GUADARRAMA 2, CONJUNTO RESIDENCIAL GUADARRAMA 2,, TORRE 5 CONJUNTO RESIDENCIAL MULTIFAMILIAR GUADARRAMA 2, CONJUNTO RESIDECIAL MULTIFAMILIAR GUADARRAMA 2";8;"Laureles";"MEDELLIN";1246037;1600000;1459930,5;71925;6,24504577341623;-75,5840349109996
"CL 34 A 40 119 ";" CONDOMINIO IGUAZU";1;"Itagui";"ITAGUI";804904;804904;804904;0;6,16550440426638;-75,616022196716
"CL 34 A 55 5";"";1;"Itagui";"ITAGUI";1350000;1350000;1350000;0;6,16787273184962;-75,6248082408394
"CL 34 B 81 A 133";"";1;"Laureles";"MEDELLIN";1500000;1500000;1500000;0;6,24223999969766;-75,6045000141507
"CL 34 B 85 A 81 ";"";1;"Laureles";"MEDELLIN";1016100;1016100;1016100;0;6,24301000323287;-75,6092900203584
"CL 34 C 80 A 82";"";1;"Laureles";"MEDELLIN";2798930;2798930;2798930;0;6,24233999580254;-75,6015899850063
"CL 34 C 80 B 25";"";1;"Laureles";"MEDELLIN";2100000;2100000;2100000;0;6,24233999580254;-75,6020100021744
"CL 34 C 81 A 21 ";"";1;"Laureles";"MEDELLIN";1201956;1201956;1201956;0;6,2424599827465;-75,6035200020315
"CL 34 C 88 B 55 ";" CONJUNTO RESIDENCIAL PLAZA CAMPESTRE, PLAZA CAMPESTRE, CONJUTO RESIDENCIAL PLAZA CAMPESTRE PH, CONJUNTO RESIDENCIAL PLAZA CAMPESTRE PH, PLAZA CAMPESTRE PH";21;"Laureles";"MEDELLIN";1117710;1850000;1410449,14285714;106890,476190476;6,2431980921609;-75,6153938188719
"CL 34 C 88 B 66 ";" CONJUNTO RESIDENCIAL RIO CAMPESTRE PH, CONJUNTO RESDIENCIAL RIO CAMPESTRE PH";5;"Laureles";"MEDELLIN";1440506;1795540;1646084;123403,6;6,24371999234134;-75,6149700170453
"CL 34 C 89 28 ";"";2;"Laureles";"MEDELLIN";470282;609188;539735;0;6,24438999977167;-75,6174300218082
"CL 34 C 89 36 ";"";1;"Laureles";"MEDELLIN";614712;614712;614712;0;6,24442998144981;-75,6174499707378
"CL 34 C 89 38 ";"";2;"Laureles";"MEDELLIN";626534;1e+06;813267;0;6,24441469014473;-75,61743089604
"CL 34 E 89 43";"";1;"Laureles";"MEDELLIN";2851740;2851740;2851740;0;6,24504001636292;-75,615690022528
"CL 34 F 89 68 ";"";1;"Laureles";"MEDELLIN";994352;994352;994352;0;6,2454099935691;-75,6146100143039
"CL 35 61 11 LC 102 ";" LC 102 URBANIZACION COMPLEX DITAIRES PH";1;"Itagui";"ITAGUI";1550000;1550000;1550000;0;6,17115965732313;-75,6313210444637
"CL 35 64 A 28 ";" EDIFICIO CONQUISTADORES DEL PARQUE";1;"Laureles";"MEDELLIN";1898481;1898481;1898481;0;6,24071000900153;-75,5819599868646
"CL 35 76 37 ";" EDIFICIO ESTONIA PH";1;"Laureles";"MEDELLIN";3556740;3556740;3556740;492000;6,24246999912079;-75,5974299626413
"CL 35 78 A 31 ";" EDIFICIO TOTUS TUSS";1;"Laureles";"MEDELLIN";1300000;1300000;1300000;0;6,24256891142495;-75,5991662774033
"CL 35 80 A 48";"";1;"Laureles";"MEDELLIN";949241;949241;949241;0;6,24306000128531;-75,6015899850063
"CL 35 80 B 6 IN 202";"";1;"Laureles";"MEDELLIN";1422540;1422540;1422540;0;6,24317998822927;-75,6020700166012
"CL 35 81 7";"";1;"Laureles";"MEDELLIN";8303960;8303960;8303960;0;6,24294001434136;-75,6029900142937
"CL 35 87 A 13";"";1;"Laureles";"MEDELLIN";2787627;2787627;2787627;0;6,24394001729969;-75,6122100239676
"CL 35 89 77 ";"";1;"Laureles";"MEDELLIN";1700000;1700000;1700000;0;6,24555998772642;-75,6142500115625
"CL 35 89 A  8 IN 201";"";1;"Laureles";"MEDELLIN";1149118;1149118;1149118;0;6,24593998130688;-75,614320000454
"CL 35 A 47 45 ";" CONJUNTO DE USO MIXTO FORETTI PH";1;"Envigado";"ENVIGADO";2500000;2500000;2500000;0;6,17415131935057;-75,5912812017358
"CL 35 A 80 A 42 ";"";1;"Laureles";"MEDELLIN";1478680;1478680;1478680;0;6,24351390754902;-75,6014289262497
"CL 35 A SUR 47 45 ";" FORETTI APARTAMENTOS";2;"Envigado";"ENVIGADO";2498912;2700000;2599456;155425;6,17415131935057;-75,5912812017358
